X-axis,Y-axis,Z-axis,Blood Value pulse,Electrodermal activity,Heart rate,Time interval, IBI,Temperature
-25,-56,-2,103.12,0.58927,67.48,9784.609375,0.609375,32.71
-24,-54,-1,88.7,0.590551,67.43,9785.25,0.640625,32.71
-28,-56,-2,71.39,0.590551,67.43,9785.84375,0.59375,32.71
-32,-61,-2,52.11,0.58927,67.43,9786.421875,0.578125,32.71
-33,-61,-2,32,0.591832,67.63,9787,0.578125,32.71
-37,-63,1,12.32,0.58927,67.9,9787.609375,0.609375,32.71
-39,-62,1,-5.96,0.593113,68.17,9788.234375,0.625,32.71
-41,-59,0,-22.36,0.593113,68.43,9788.875,0.640625,32.68
-45,-51,-1,-36.74,0.593113,68.73,9789.484375,0.609375,32.68
-46,-48,-1,-49.21,0.593113,69.1,9790.109375,0.625,32.68
-46,-43,2,-59.95,0.593113,69.52,9790.75,0.640625,32.68
-47,-42,4,-68.45,0.593113,69.95,9791.421875,0.671875,32.68
-47,-36,5,-73.61,0.594394,70.45,9792.078125,0.65625,32.68
-49,-33,6,-74.52,0.594394,70.72,9792.703125,0.625,32.68
-49,-32,8,-71.25,0.593113,71.03,9793.3125,0.609375,32.68
-50,-32,11,-65.31,0.590551,71.32,9793.9375,0.625,32.68
-48,-31,11,-59.34,0.58927,71.63,9794.546875,0.609375,32.68
-52,-28,10,-55.9,0.590551,71.97,9795.1875,0.640625,32.68
-53,-24,13,-56.49,0.590551,72.3,9795.796875,0.609375,32.68
-52,-24,14,-60.96,0.590551,72.67,9796.40625,0.609375,32.68
-52,-21,14,-67.46,0.591832,72.65,9797,0.59375,32.68
-52,-19,12,-73.5,0.591832,72.65,9797.609375,0.609375,32.68
-46,-18,12,-77.3,0.591832,72.7,9798.234375,0.625,32.68
-58,-22,16,-78.57,0.594394,72.42,9798.859375,0.625,32.68
-53,-23,16,-78.47,0.594394,72.3,9799.484375,0.625,32.68
-48,-22,9,-78.76,0.594394,72.3,9800.09375,0.609375,32.68
-46,-21,8,-80.6,0.594394,72.23,9800.703125,0.609375,32.68
-55,-27,12,-84.1,0.593113,72.32,9801.296875,0.59375,32.68
-42,-33,17,-88.33,0.595675,72.38,9801.890625,0.59375,32.68
-54,-39,15,-91.9,0.595675,72.48,9802.5,0.609375,32.68
-47,-42,14,-93.8,0.595675,72.53,9803.109375,0.609375,32.68
-49,-39,10,-93.99,0.595675,72.57,9803.734375,0.625,32.63
-51,-44,13,-93.3,0.595675,72.53,9804.375,0.640625,32.63
-55,-52,0,-93,0.593113,72.43,9804.96875,0.59375,32.63
-59,-50,-7,-94.07,0.593113,72.32,9805.546875,0.578125,32.63
-55,-43,-3,-96.74,0.593113,72.22,9806.15625,0.609375,32.65
-52,-42,2,-100.59,0.595675,72.17,9806.796875,0.640625,32.65
-45,-43,10,-104.82,0.594394,72.12,9807.421875,0.625,32.65
-53,-43,-1,-108.67,0.593113,72.03,9808.03125,0.609375,32.65
-53,-39,-1,-111.74,0.594394,72.02,9808.625,0.59375,32.66
-53,-41,4,-113.94,0.596956,72.02,9809.203125,0.578125,32.66
-54,-41,3,-115.35,0.596956,72.07,9809.765625,0.5625,32.66
-53,-37,2,-116.02,0.596956,72.15,9810.34375,0.578125,32.66
-53,-37,5,-115.79,0.596956,72.33,9810.953125,0.609375,32.66
-51,-38,6,-114.39,0.596956,72.55,9811.578125,0.625,32.66
-48,-36,7,-111.49,0.596956,72.77,9812.203125,0.625,32.66
-48,-35,7,-106.83,0.596956,73.02,9812.796875,0.59375,32.66
-45,-37,8,-100.22,0.596956,73.37,9813.40625,0.609375,32.66
-50,-43,7,-91.47,0.596956,73.65,9814.03125,0.625,32.66
-49,-45,4,-80.49,0.596956,73.9,9814.703125,0.671875,32.66
-49,-45,1,-67.41,0.598238,74.12,9815.375,0.671875,32.66
-49,-48,1,-52.72,0.594394,74.32,9816.015625,0.640625,32.66
-52,-52,-4,-37.35,0.594394,74.52,9816.640625,0.625,32.66
-53,-44,-8,-22.43,0.594394,74.65,9817.265625,0.625,32.66
-48,-47,0,-8.92,0.595675,74.73,9817.875,0.609375,32.66
-45,-47,9,2.77,0.595675,74.88,9818.5,0.625,32.68
-51,-42,0,12.77,0.598238,75.1,9819.140625,0.640625,32.68
-44,-43,6,21.56,0.598238,75.28,9819.78125,0.640625,32.68
-45,-42,6,29.44,0.596956,75.5,9820.421875,0.640625,32.68
-47,-41,6,36.32,0.595675,75.73,9821.015625,0.59375,32.68
-44,-45,5,41.78,0.598238,76,9821.625,0.609375,32.68
-43,-46,9,45.43,0.598238,76.32,9822.234375,0.609375,32.68
-51,-40,4,47.42,0.598238,76.57,9822.859375,0.625,32.68
-50,-40,6,48.47,0.599519,76.83,9823.484375,0.625,32.65
-48,-40,6,49.54,0.598238,76.93,9824.125,0.640625,32.65
-49,-43,4,51.3,0.598238,77.08,9824.71875,0.59375,32.65
-48,-43,5,53.73,0.598238,77.23,9825.328125,0.609375,32.65
-49,-41,6,56.09,0.598238,77.3,9825.953125,0.625,32.68
-47,-41,7,57.38,0.604643,77.35,9826.59375,0.640625,32.68
-47,-42,2,56.92,0.599519,77.4,9827.234375,0.640625,32.68
-47,-43,6,54.7,0.596956,77.42,9827.890625,0.65625,32.68
-48,-41,6,51.36,0.595675,77.45,9828.484375,0.59375,32.68
-52,-39,4,47.92,0.596956,77.45,9829.078125,0.59375,32.68
-49,-40,2,45.27,0.596956,77.5,9829.703125,0.625,32.68
-46,-39,3,43.9,0.598238,77.55,9830.3125,0.609375,32.68
-47,-44,15,43.88,0.596956,77.6,9830.9375,0.625,32.68
-45,-43,13,44.94,0.596956,77.73,9831.5625,0.625,32.68
-54,-39,0,46.74,0.596956,77.77,9832.171875,0.609375,32.68
-46,-41,12,48.95,0.596956,77.77,9832.78125,0.609375,32.68
-63,-47,-1,51.3,0.598238,77.87,9833.40625,0.625,32.68
-45,-50,55,53.55,0.599519,77.95,9834.046875,0.640625,32.68
-45,-25,8,55.45,0.599519,78,9834.6875,0.640625,32.68
-42,-27,0,56.77,0.599519,78.05,9835.34375,0.65625,32.68
-51,-32,-21,57.31,0.599519,78.17,9835.984375,0.640625,32.68
-44,-34,-2,56.99,0.598238,78.17,9836.609375,0.625,32.68
-44,-36,4,55.81,0.599519,78.15,9837.234375,0.625,32.68
-47,-35,10,53.9,0.6008,78.15,9837.875,0.640625,32.68
-54,-41,4,51.41,0.599519,78.15,9838.515625,0.640625,32.71
-57,-42,5,48.48,0.599519,78.13,9839.125,0.609375,32.71
-56,-43,5,45.29,0.596956,78.07,9839.703125,0.578125,32.71
-49,-39,7,41.95,0.598238,77.9,9840.28125,0.578125,32.71
-51,-36,10,38.56,0.598238,77.65,9840.859375,0.578125,32.68
-51,-35,7,35.1,0.599519,77.2,9841.46875,0.609375,32.68
-53,-33,7,31.43,0.596956,76.88,9842.09375,0.625,32.68
-53,-35,7,27.37,0.598238,76.58,9842.71875,0.625,32.68
-50,-40,4,22.72,0.598238,76.25,9843.3125,0.59375,32.71
-48,-40,5,17.39,0.598238,76.33,9843.890625,0.578125,32.71
-54,-34,4,11.42,0.6008,76.37,9844.53125,0.640625,32.71
-53,-34,5,5,0.6008,76.42,9845.21875,0.6875,32.71
-53,-35,5,-1.61,0.6008,76.43,9845.90625,0.6875,32.71
-54,-33,6,-8.21,0.6008,76.37,9846.5625,0.65625,32.71
-55,-33,5,-14.72,0.6008,76.28,9847.21875,0.65625,32.71
-52,-33,5,-21.23,0.6008,76.13,9847.828125,0.609375,32.71
-53,-31,2,-27.88,0.6008,75.93,9848.4375,0.609375,32.68
-52,-33,4,-34.73,0.6008,75.73,9849.03125,0.59375,32.68
-57,-33,7,-41.65,0.602081,75.35,9849.640625,0.609375,32.68
-57,-33,6,-48.37,0.602081,74.9,9850.25,0.609375,32.68
-53,-32,7,-54.5,0.602081,74.37,9850.859375,0.609375,32.71
-56,-32,6,-59.6,0.6008,73.77,9851.46875,0.609375,32.71
-56,-31,2,-63.18,0.599519,73.22,9852.046875,0.578125,32.71
-56,-30,4,-64.78,0.602081,72.68,9852.65625,0.609375,32.71
-58,-30,3,-64.12,0.602081,72.2,9853.265625,0.609375,32.73
-56,-28,6,-61.05,0.6008,71.72,9853.921875,0.65625,32.73
-57,-30,6,-55.53,0.6008,71.18,9854.5625,0.640625,32.73
-56,-29,3,-47.56,0.599519,70.67,9855.1875,0.625,32.73
-59,-30,2,-37.2,0.596956,70.15,9855.78125,0.59375,32.75
-59,-32,2,-24.63,0.598238,69.58,9856.375,0.59375,32.75
-58,-32,4,-10.18,0.598238,69.03,9857,0.625,32.75
-57,-30,4,5.58,0.602081,68.6,9857.65625,0.65625,32.75
-57,-29,2,21.87,0.603362,68.17,9858.296875,0.640625,32.75
-57,-28,2,37.7,0.603362,67.65,9858.953125,0.65625,32.75
-54,-28,2,52.19,0.6008,67.07,9859.578125,0.625,32.75
-55,-29,0,64.84,0.599519,66.5,9860.1875,0.609375,32.75
-56,-28,-1,75.72,0.6008,66.07,9860.796875,0.609375,32.75
-57,-28,0,85.25,0.602081,65.63,9861.421875,0.625,32.75
-59,-27,-4,93.95,0.599519,65.23,9862.0625,0.640625,32.75
-55,-25,-3,102.19,0.593113,64.77,9862.703125,0.640625,32.75
-57,-25,-6,109.86,0.594394,64.38,9863.34375,0.640625,32.71
-58,-25,-8,116.5,0.596956,64.02,9863.9375,0.59375,32.71
-57,-25,-7,121.02,0.595675,63.67,9864.546875,0.609375,32.71
-58,-22,-7,122.55,0.595675,63.3,9865.171875,0.625,32.71
-59,-21,-9,120.91,0.595675,62.9,9865.796875,0.625,32.73
-57,-20,-11,116.65,0.595675,62.42,9866.4375,0.640625,32.73
-60,-20,-10,110.66,0.6008,61.97,9867.0625,0.625,32.73
-60,-22,-12,103.67,0.605924,61.52,9870.75,0.640625,32.73
-59,-20,-17,96.06,0.607205,61.05,9871.390625,0.640625,32.75
-58,-21,-17,87.73,0.605924,60.58,9871.984375,0.59375,32.75
-60,-20,-23,78.38,0.607205,60.1,9872.578125,0.59375,32.75
-58,-19,-20,66.97,0.608486,59.65,9873.203125,0.625,32.75
-58,-20,-20,52.86,0.607205,59.22,9873.828125,0.625,32.77
-59,-18,-24,36.47,0.607205,58.97,9874.453125,0.625,32.77
-60,-18,-25,19.19,0.607205,58.75,9875.046875,0.59375,32.77
-58,-16,-21,2.55,0.607205,58.52,9875.640625,0.59375,32.77
-53,-14,-25,-12.5,0.607205,58.28,9876.21875,0.578125,32.75
-57,-17,-30,-25.73,0.604643,58.1,9876.828125,0.609375,32.75
-56,-22,-26,-37.71,0.605924,57.93,9877.453125,0.625,32.75
-56,-20,-29,-49.14,0.603362,57.77,9878.09375,0.640625,32.75
-53,-17,-29,-61.82,0.604643,57.62,9878.71875,0.625,32.77
-54,-16,-33,-76.64,0.603362,57.52,9879.328125,0.609375,32.77
-52,-14,-35,-92.74,0.607205,57.35,9879.9375,0.609375,32.77
-52,-11,-45,-107.86,0.602081,57.23,9880.578125,0.640625,32.77
-54,-10,-44,-119.79,0.599519,57.18,9881.25,0.671875,32.77
-48,-11,-42,-127.69,0.593113,57.33,9881.9375,0.6875,32.77
-44,-11,-39,-132.05,0.591832,57.5,9882.578125,0.640625,32.77
-53,-8,-45,-134.34,0.587989,57.65,9883.203125,0.625,32.77
-50,-6,-38,-135.66,0.586708,57.83,9883.84375,0.640625,32.77
-46,-6,-36,-138.06,0.585427,57.53,9884.5,0.65625,32.77
-51,-6,-41,-142.53,0.586708,57.27,9885.171875,0.671875,32.77
-49,-8,-39,-148.36,0.585427,56.95,9885.84375,0.671875,32.77
-45,-7,-44,-153.53,0.586708,56.67,9886.5,0.65625,32.75
-44,-6,-45,-155.94,0.593113,57.03,9887.125,0.625,32.75
-42,-6,-46,-154.16,0.593113,57.13,9887.734375,0.609375,32.75
-42,-5,-50,-146.77,0.593113,57.5,9888.359375,0.625,32.75
-41,-6,-49,-132.28,0.587989,58,9889.015625,0.65625,32.79
-36,-8,-45,-99.22,0.586708,58.48,9889.671875,0.65625,32.79
-36,-7,-50,-43.51,0.58927,59.15,9890.3125,0.640625,32.79
-37,-8,-52,27.3,0.586708,59.98,9890.890625,0.578125,32.79
-39,-6,-50,97.11,0.587989,60.88,9891.5,0.609375,32.77
-36,-7,-49,151.76,0.586708,61.85,9892.09375,0.59375,32.77
-39,-6,-53,185.18,0.586708,62.82,9892.734375,0.640625,32.77
-38,-5,-54,198.22,0.591832,63.8,9893.375,0.640625,32.77
-37,-5,-51,197.81,0.590551,64.77,9894.03125,0.65625,32.79
-36,-5,-57,187.85,0.590551,65.73,9894.671875,0.640625,32.79
-35,-5,-59,170.24,0.590551,66.77,9895.28125,0.609375,32.79
-32,-6,-54,144.64,0.590551,67.88,9895.921875,0.640625,32.79
-32,-7,-55,111.76,0.587989,68.95,9896.5625,0.640625,32.77
-32,-6,-61,74.81,0.586708,70.02,9897.21875,0.65625,32.77
-30,-6,-58,38.93,0.598238,71.08,9897.859375,0.640625,32.77
-29,-6,-59,10.64,0.603362,72.05,9898.515625,0.65625,32.77
-27,-5,-56,-5.82,0.595675,73.05,9899.140625,0.625,32.79
-26,-4,-56,-10.01,0.603362,74.07,9899.75,0.609375,32.79
-28,-6,-57,-5.51,0.605924,75.12,9900.375,0.625,32.79
-29,-7,-57,2.49,0.609767,76.15,9901.015625,0.640625,32.79
-29,-8,-56,7.86,0.607205,77.1,9901.625,0.609375,32.75
-28,-8,-54,6.92,0.608486,78.03,9902.203125,0.578125,32.75
-28,-7,-55,-0.28,0.607205,78.88,9902.765625,0.5625,32.75
-29,-8,-55,-10.64,0.605924,79.82,9903.328125,0.5625,32.75
-29,-6,-59,-20.25,0.607205,80.75,9903.875,0.546875,32.77
-29,-7,-60,-26.46,0.608486,81.62,9904.4375,0.5625,32.77
-32,-8,-61,-28.17,0.608486,82.45,9905,0.5625,32.77
-32,-7,-62,-25.69,0.608486,83.28,9905.5625,0.5625,32.77
-34,-9,-60,-19.7,0.608486,84.13,9906.09375,0.53125,32.75
-31,-9,-61,-12.19,0.608486,85.03,9906.640625,0.546875,32.75
-26,-8,-55,-5.63,0.611048,85.92,9907.21875,0.578125,32.75
-40,-10,-51,-2.26,0.609767,86.82,9907.8125,0.59375,32.75
-42,-9,-51,-3.21,0.609767,87.7,9908.359375,0.546875,32.77
-36,-4,-55,-8.09,0.609767,88.55,9908.921875,0.5625,32.77
-39,-7,-46,-15.06,0.607205,89.52,9909.46875,0.546875,32.77
-46,-8,-43,-21.16,0.607205,90.45,9910.03125,0.5625,32.77
-49,-6,-41,-23.68,0.607205,91.43,9910.609375,0.578125,32.75
-52,-7,-43,-21.08,0.607205,92.23,9911.203125,0.59375,32.75
-50,-5,-33,-14.34,0.609767,93.03,9911.828125,0.625,32.75
-46,3,-28,-6.15,0.607205,93.52,9912.46875,0.640625,32.75
-51,1,-37,0.73,0.607205,93.87,9913.109375,0.640625,32.75
-57,-8,-34,4.94,0.608486,94.17,9913.75,0.640625,32.75
-57,-13,-31,6.99,0.612329,94.42,9914.375,0.625,32.75
-60,-2,-38,8.48,0.611048,94.63,9914.96875,0.59375,32.75
-68,-5,-29,10.99,0.611048,94.77,9915.5625,0.59375,32.75
-72,-6,-29,14.94,0.611048,94.88,9916.171875,0.609375,32.75
-58,-11,-26,19.51,0.611048,95.1,9916.796875,0.625,32.75
-61,-15,-21,23.05,0.611048,95.37,9917.421875,0.625,32.75
-65,-16,-26,24.13,0.611048,95.6,9918.03125,0.609375,32.77
-65,-15,-23,22.3,0.612329,95.72,9918.625,0.59375,32.77
-60,-14,-18,18.16,0.611048,95.82,9919.203125,0.578125,32.77
-62,-11,-22,12.64,0.608486,95.93,9919.78125,0.578125,32.77
-59,-11,-17,6.27,0.608486,96,9920.359375,0.578125,32.77
-58,-13,-12,-1.13,0.608486,96.05,9920.953125,0.59375,32.77
-62,-14,-11,-10.12,0.611048,96.12,9921.5625,0.609375,32.77
-59,-14,-10,-20.97,0.609767,96.3,9922.15625,0.59375,32.77
-56,-14,-6,-33.25,0.609767,96.48,9922.734375,0.578125,32.77
-57,-15,-6,-45.87,0.609767,96.08,9923.328125,0.59375,32.77
-61,-20,-5,-57.53,0.612329,95.93,9923.921875,0.59375,32.77
-58,-25,-2,-67.22,0.614891,95.53,9924.53125,0.609375,32.77
-60,-25,-3,-74.69,0.616172,95.02,9925.15625,0.625,32.77
-61,-27,-2,-80.38,0.620015,94.55,9925.765625,0.609375,32.77
-59,-28,0,-85.09,0.61361,94.02,9926.375,0.609375,32.77
-58,-28,2,-89.76,0.614891,93.33,9926.953125,0.578125,32.77
-58,-25,2,-95.2,0.611048,92.63,9927.53125,0.578125,32.77
-58,-27,2,-101.91,0.611048,91.92,9928.15625,0.625,32.77
-57,-27,3,-109.75,0.608486,91.2,9928.765625,0.609375,32.77
-57,-27,2,-117.69,0.604643,90.5,9929.375,0.609375,32.77
-58,-27,1,-123.67,0.602081,89.82,9929.984375,0.609375,32.77
-57,-28,1,-124.98,0.6008,89.15,9930.5625,0.578125,32.77
-57,-27,1,-118.95,0.602081,88.48,9931.15625,0.59375,32.77
-57,-27,1,-103.84,0.6008,87.78,9931.734375,0.578125,32.77
-58,-28,2,-79.38,0.599519,87.2,9932.359375,0.625,32.77
-58,-26,1,-46.82,0.609767,86.6,9932.984375,0.625,32.77
-57,-27,1,-8.55,0.607205,86.05,9933.59375,0.609375,32.77
-58,-27,1,32.34,0.608486,85.48,9934.171875,0.578125,32.77
-57,-28,2,72.48,0.608486,84.92,9934.765625,0.59375,32.77
-58,-28,1,108.41,0.611048,84.37,9935.375,0.609375,32.77
-58,-29,0,136.69,0.612329,83.83,9936.015625,0.640625,32.77
-56,-29,0,154.26,0.61361,83.33,9936.640625,0.625,32.77
-55,-29,0,159.09,0.61361,82.82,9937.265625,0.625,32.77
-57,-29,0,150.85,0.61361,82.32,9937.859375,0.59375,32.77
-58,-29,0,131.35,0.61361,81.88,9938.4375,0.578125,32.77
-56,-29,0,104.39,0.61361,81.43,9939.0625,0.625,32.77
-58,-30,-2,74.85,0.609767,80.95,9939.6875,0.625,32.77
-59,-31,-2,47.49,0.611048,80.48,9940.34375,0.65625,32.77
-56,-30,-1,25.86,0.61361,79.98,9940.96875,0.625,32.77
-55,-29,0,11.65,0.612329,79.47,9941.5625,0.59375,32.77
-57,-30,-1,4.72,0.612329,78.98,9942.1875,0.625,32.77
-57,-31,-1,3.56,0.612329,78.53,9942.8125,0.625,32.77
-56,-30,0,6.07,0.612329,78.03,9943.46875,0.65625,32.77
-58,-30,-1,10.25,0.612329,77.5,9944.125,0.65625,32.77
-58,-31,-2,14.62,0.614891,77,9944.796875,0.671875,32.75
-57,-32,-2,18.32,0.614891,76.47,9945.4375,0.640625,32.75
-61,-33,0,20.94,0.614891,75.93,9946.0625,0.625,32.75
-54,-27,1,22.38,0.612329,75.42,9946.703125,0.640625,32.75
-57,-30,-1,22.7,0.616172,74.82,9947.359375,0.65625,32.81
-57,-30,-1,22.16,0.61361,74.27,9948,0.640625,32.81
-57,-29,-2,21.24,0.611048,73.72,9948.640625,0.640625,32.81
-58,-31,-2,20.5,0.611048,73.52,9949.234375,0.59375,32.81
-59,-32,-3,20.35,0.611048,73.42,9949.84375,0.609375,32.77
-57,-33,0,20.77,0.609767,73.33,9950.46875,0.625,32.77
-56,-33,2,21.09,0.611048,73.33,9951.078125,0.609375,32.77
-53,-33,4,19.94,0.612329,73.35,9951.703125,0.625,32.77
-54,-32,3,15.6,0.612329,73.43,9952.28125,0.578125,32.79
-56,-32,2,6.67,0.61361,73.47,9952.859375,0.578125,32.79
-55,-32,2,-7.08,0.61361,73.53,9953.40625,0.546875,32.79
-56,-31,3,-24.18,0.618734,73.68,9953.96875,0.5625,32.79
-55,-30,4,-41.6,0.617453,73.9,9954.578125,0.609375,32.77
-55,-28,-1,-55.73,0.616172,74.22,9955.1875,0.609375,32.77
-56,-27,0,-63.68,0.621296,74.52,9955.78125,0.59375,32.77
-60,-29,-1,-64.44,0.618734,74.82,9956.375,0.59375,32.77
-59,-30,0,-59.06,0.618734,75.17,9957.046875,0.671875,32.77
-58,-33,2,-49.78,0.620015,75.55,9957.703125,0.65625,32.77
-54,-33,4,-38.66,0.620015,75.92,9958.359375,0.65625,32.77
-56,-32,6,-26.54,0.620015,76.23,9958.984375,0.625,32.77
-55,-32,7,-12.95,0.621296,76.55,9959.609375,0.625,32.75
-55,-31,6,2.9,0.621296,76.87,9960.21875,0.609375,32.75
-57,-29,5,20.85,0.622577,77.2,9960.84375,0.625,32.75
-55,-28,5,39.14,0.618734,77.58,9961.484375,0.640625,32.75
-58,-27,4,54.81,0.618734,77.93,9962.125,0.640625,32.79
-60,-27,-1,64.98,0.620015,78.25,9962.765625,0.640625,32.79
-61,-28,-3,68.29,0.621296,78.67,9963.390625,0.625,32.79
-60,-29,-3,65.48,0.620015,79.1,9964.015625,0.625,32.79
-59,-30,-3,58.86,0.618734,79.53,9964.640625,0.625,32.79
-57,-29,-4,51.11,0.620015,79.97,9965.28125,0.640625,32.79
-59,-28,-7,43.97,0.620015,80.42,9965.9375,0.65625,32.79
-59,-27,-8,37.7,0.620015,80.83,9966.59375,0.65625,32.79
-57,-27,-8,31.29,0.621296,81.22,9967.203125,0.609375,32.79
-57,-26,-7,23.22,0.622577,81.6,9967.828125,0.625,32.79
-55,-26,-6,12.33,0.622577,81.98,9968.4375,0.609375,32.79
-56,-24,-7,-1.65,0.622577,82.35,9969.078125,0.640625,32.79
-56,-23,-7,-18.1,0.623858,82.63,9969.734375,0.65625,32.79
-57,-22,-9,-35.81,0.623858,82.95,9970.390625,0.65625,32.79
-58,-22,-9,-53.43,0.625139,83.18,9971.015625,0.625,32.79
-59,-21,-10,-69.76,0.625139,83.4,9971.609375,0.59375,32.79
-60,-21,-12,-83.89,0.628982,83.58,9972.203125,0.59375,32.77
-59,-21,-11,-95.15,0.625139,83.77,9972.84375,0.640625,32.77
-62,-20,-11,-102.9,0.623858,83.95,9973.515625,0.671875,32.77
-64,-21,-12,-106.42,0.620015,84.13,9974.234375,0.71875,32.77
-62,-21,-12,-105.02,0.622577,84.33,9974.921875,0.6875,32.79
-61,-21,-12,-98.29,0.620015,84.52,9975.546875,0.625,32.79
-61,-21,-12,-86.4,0.621296,84.72,9976.140625,0.59375,32.79
-61,-22,-13,-70.31,0.620015,84.95,9976.734375,0.59375,32.79
-61,-22,-13,-51.58,0.620015,85.22,9977.375,0.640625,32.77
-60,-22,-13,-32.07,0.621296,85.52,9978.03125,0.65625,32.77
-60,-22,-13,-13.51,0.621296,85.82,9978.703125,0.671875,32.77
-59,-22,-12,2.85,0.622577,86.18,9979.34375,0.640625,32.77
-59,-21,-11,16.3,0.623858,86.52,9979.96875,0.625,32.81
-60,-22,-11,26.61,0.625139,86.87,9980.609375,0.640625,32.81
-62,-23,-11,33.74,0.623858,87.28,9981.265625,0.65625,32.81
-63,-24,-10,37.77,0.625139,87.6,9981.9375,0.671875,32.81
-61,-24,-10,38.82,0.625139,87.9,9982.609375,0.671875,32.79
-58,-23,-9,37.09,0.62642,88.17,9983.28125,0.671875,32.79
-58,-23,-8,33.01,0.62642,88.42,9983.890625,0.609375,32.79
-58,-22,-10,27.21,0.625139,88.72,9984.515625,0.625,32.79
-58,-21,-10,20.53,0.622577,89.05,9985.140625,0.625,32.79
-59,-20,-10,13.62,0.625139,89.38,9985.765625,0.625,32.79
-59,-19,-8,6.66,0.623858,89.63,9986.421875,0.65625,32.79
-60,-20,-8,-0.81,0.623858,89.85,9987.046875,0.625,32.79
-62,-21,-9,-9.77,0.623858,90.08,9987.640625,0.59375,32.79
-62,-21,-8,-21.12,0.623858,90.32,9988.25,0.609375,32.79
-62,-21,-7,-34.88,0.623858,90.52,9988.859375,0.609375,32.79
-62,-21,-6,-49.73,0.623858,90.65,9989.484375,0.625,32.79
-63,-21,-6,-63.19,0.62642,90.73,9990.140625,0.65625,32.79
-65,-21,-7,-72.37,0.628982,90.82,9990.78125,0.640625,32.79
-64,-21,-5,-75.07,0.627701,90.9,9991.390625,0.609375,32.79
-64,-21,-5,-70.46,0.627701,90.92,9992,0.609375,32.79
-63,-19,-5,-59.27,0.627701,90.88,9992.625,0.625,32.77
-64,-18,-5,-43.2,0.62642,90.6,9993.265625,0.640625,32.77
-64,-15,-3,-24.25,0.627701,90.3,9993.875,0.609375,32.77
-67,-14,-4,-4.27,0.62642,89.98,9994.46875,0.59375,32.77
-68,-14,-5,15.14,0.62642,89.62,9995.078125,0.609375,32.79
-71,-9,1,32.43,0.627701,89.23,9995.6875,0.609375,32.79
-71,-7,4,46.25,0.625139,88.82,9996.3125,0.625,32.79
-67,-2,4,55.69,0.625139,88.37,9996.953125,0.640625,32.79
-69,1,0,60.96,0.625139,87.93,9997.5625,0.609375,32.81
-69,3,-1,63.61,0.625139,87.35,9998.140625,0.578125,32.81
-61,4,3,66.07,0.625139,86.77,9998.71875,0.578125,32.81
-57,6,5,70.71,0.627701,86.08,9999.3125,0.59375,32.81
-49,6,0,78.66,0.625139,85.42,9999.90625,0.59375,32.79
-48,8,-12,89.18,0.625139,85.48,10000.53125,0.625,32.79
-50,7,-23,99.96,0.625139,85.6,10001.125,0.59375,32.79
-54,-2,-36,108.16,0.62642,85.73,10004.79688,0.65625,32.79
-53,-1,-38,111.67,0.627701,85.83,10005.42188,0.625,32.81
-59,-3,-45,110.02,0.628982,85.97,10006.01563,0.59375,32.81
-46,-4,-41,104.44,0.628982,86.03,10006.625,0.609375,32.81
-50,-3,-45,97.2,0.628982,86.2,10007.26563,0.640625,32.81
-46,-1,-37,90.57,0.628982,86.53,10007.90625,0.640625,32.79
-44,-1,-35,85.89,0.628982,86.85,10008.53125,0.625,32.79
-40,3,-33,83.25,0.628982,87.17,10009.14063,0.609375,32.79
-44,-3,-52,81.72,0.628982,87.42,10009.71875,0.578125,32.79
-53,-5,-48,80.15,0.627701,87.67,10010.3125,0.59375,32.79
-53,-13,-35,77.76,0.62642,87.87,10010.92188,0.609375,32.79
-55,-11,-34,74.62,0.628982,88.12,10011.5625,0.640625,32.79
-60,-9,-48,71.4,0.627701,88.42,10012.17188,0.609375,32.79
-58,-3,-51,68.88,0.62642,88.7,10012.75,0.578125,32.81
-51,-2,-50,67.35,0.62642,89.02,10013.34375,0.59375,32.81
-49,0,-45,66.36,0.628982,89.4,10013.95313,0.609375,32.81
-45,1,-45,64.98,0.625139,89.77,10014.57813,0.625,32.81
-56,-2,-42,62.36,0.627701,90.12,10015.23438,0.65625,32.79
-59,-5,-35,58.31,0.627701,90.52,10015.89063,0.65625,32.79
-59,-7,-19,53.37,0.627701,90.88,10016.51563,0.625,32.79
-52,-14,8,48.49,0.627701,91.22,10017.14063,0.625,32.79
-57,-6,4,44.25,0.628982,91.55,10017.78125,0.640625,32.79
-57,8,5,40.29,0.627701,91.92,10018.46875,0.6875,32.79
-53,11,13,35.26,0.627701,92.32,10019.17188,0.703125,32.79
-60,-7,-2,27.26,0.628982,92.7,10019.90625,0.734375,32.79
-62,-4,-43,14.66,0.625139,93.1,10020.59375,0.6875,32.79
-59,-4,-44,-3.07,0.621296,93.53,10021.20313,0.609375,32.79
-44,-11,-46,-24.95,0.617453,93.88,10021.82813,0.625,32.79
-41,-27,-47,-48.72,0.623858,94.37,10022.46875,0.640625,32.79
-48,-31,-50,-71.49,0.621296,94.83,10023.14063,0.671875,32.79
-38,-35,-51,-90.75,0.621296,95.37,10023.78125,0.640625,32.79
-39,-35,-44,-105.08,0.621296,95.88,10024.40625,0.625,32.79
-36,-35,-36,-114.4,0.620015,96.32,10025.01563,0.609375,32.79
-37,-37,-44,-119.57,0.617453,96.82,10025.64063,0.625,32.79
-34,-38,-42,-121.53,0.620015,97.25,10026.25,0.609375,32.79
